S,36,2;106.82;93.58;62.35;59.01;90.93;JLG;-1800;90.97;COMPETITIVE;A
S,37,2;107.48;93.95;63.32;59.26;91.21
S,38,2;106.85;92.76;64.34;58.03;90.98
S,39,2;106.04;91.11;63.77;57.51;91.2
S,40,2;105.71;91.13;63.21;57.34;91.43
S,41,2;105.83;92.05;63.49;56.79;91.35;ML;-4000;62.8;PRIVATE;A
S,42,2;105.25;90.37;64.23;56.08;91.48
S,43,2;104.56;88.59;64.56;55.42;91.4
S,44,2;104.37;88.09;64.59;55.25;91.42
S,45,2;104.54;89.42;63.28;55.7;91.66
S,46,2;104.62;89.58;63.03;56.08;91.72;JLG;1800;91.83;PRIVATE;A
S,47,2;104.36;89.99;61.9;55.87;91.71
S,48,2;104.35;91.04;60.76;56.24;91.55
S,49,2;105.07;91.84;61.37;57.02;91.74
S,50,2;105.27;92.22;61.48;57.33;91.75;JLG;-8000;92.47;PRIVATE;C
S,51,2;105.66;92.11;62.08;58.11;91.67
S,52,2;106.11;93.33;62.4;58.07;91.77
S,53,2;105.09;92.42;60.15;58.2;91.45
S,54,2;104.85;92.49;60.25;57.45;91.49;OIL;1500;58.38;PRIVATE;B
S,55,2;104.76;92.59;59.72;57.82;91.55
S,56,2;104.91;92.5;60.12;58.07;91.34
S,57,2;105;92.97;59.78;58.2;91.27
S,58,2;104.25;91.39;58.83;58.62;91.08;WTR;2000;90.87;PRIVATE;B
S,59,2;104.43;92.09;57.36;59.59;91.38
S,60,2;104.24;92.16;56.41;59.74;91.22
S,61,2;104.34;92.16;56.55;59.66;91.3
S,62,2;103.95;91.23;56.11;59.63;91.41
S,63,2;103.13;90.05;54.91;59.42;91.39;ML;-1900;55.17;PRIVATE;C
S,64,2;102.54;88.84;54.35;59.37;91.59
S,65,2;103.44;89.93;55.96;59.41;91.37
S,66,2;102.92;89.88;55.45;58.56;91.38
S,67,2;102.19;88.23;55.16;57.83;91.24;ML;-1200;55.6;PRIVATE;B
S,68,2;102.64;89.31;55.97;57.47;91.08
S,69,2;102.53;88.77;56.87;56.86;91.2
S,70,2;101.8;87.16;56.3;57.17;90.93
S,71,2;101.9;86.44;57.51;57.05;91.01
S,72,2;101.92;86.52;57.98;56.67;91.13;OIL;-1900;56.41;PRIVATE;A
S,73,2;101.86;86.65;57.84;56.4;91.14
S,74,2;101.7;87.06;57.41;55.95;91.07
S,75,2;102.21;88.53;57.51;55.88;91.43;OIL;4000;56.84;COMPETITIVE;A
S,76,2;101.83;87.5;57.76;55.43;91.86
S,77,2;102.36;88.61;57.67;55.62;91.89
S,78,2;102.08;87.64;58.22;55.47;91.81
S,79,2;102.69;87.61;58.81;56.63;91.84;JLG;1500;88.94;PRIVATE;A
S,80,2;103.22;88.18;59.72;57.08;91.98
S,81,2;103.7;88.98;60.16;57.56;91.75
S,82,2;103.54;88.44;59.46;57.87;91.99
S,83,2;102.97;88.58;57.94;57.69;91.94
S,84,2;103.77;89.59;59.13;57.9;92.34;JLG;-1000;88.42;PRIVATE;A
S,85,2;103.93;89.77;59.11;58.09;92.4
S,86,2;104.6;90.55;59.83;58.73;92.56
S,87,2;103.71;89.79;58.62;58.29;92.31
S,88,2;103.29;88.55;58.38;58.18;92.45;JLG;1700;88.3;PRIVATE;B
S,89,2;102.6;88.25;56.8;58.21;92.11
S,90,2;102.71;87.38;58.09;58.33;91.86
S,91,2;102.82;86.74;58.61;58.74;91.96;WTR;-1900;91.82;PRIVATE;C
S,92,2;103.59;87.69;59.02;59.7;92.24
S,93,2;103.97;87.41;60.48;59.91;91.69
S,94,2;103.59;86.9;60.22;59.29;91.93;ML;1700;61.06;PRIVATE;A
S,95,2;102.9;85.99;59.19;59.23;91.6
S,96,2;103.27;86.54;59.6;59.32;91.38
S,97,2;103.99;86.22;61.45;59.93;91.53
S,98,2;103.72;86.85;60.46;59.78;91.39;OIL;1300;59.79;PRIVATE;B
S,99,2;103.28;86.22;59.01;60.29;91.23
S,100,2;105;88.36;60.59;61.63;91.45
S,101,2;106.21;89.36;62.2;62.57;91.71
S,102,2;106.58;89.78;63.04;62.54;91.86;ML;-1300;60.26;PRIVATE;A
S,103,2;106.45;89.08;63.46;62.33;92.42
S,104,2;105.49;87.48;62.44;61.95;92.5
S,105,2;105.74;88.35;61.68;62.18;92.67
S,106,2;104.76;87.35;60.23;61.94;92.18
S,107,2;105.18;88.55;60.38;61.78;92.1;ML;-8000;60.3;COMPETITIVE;C
S,108,2;104.57;89.05;58.75;61.28;91.53
S,109,2;104.33;89.02;58.18;60.93;91.53
S,110,2;104.25;88.71;58.29;60.72;91.73
S,111,2;104.27;88.57;58.08;60.89;91.84
S,112,2;103.7;87.57;58.32;59.96;91.93;ML;-8000;57.52;COMPETITIVE;B
S,113,2;103.87;87.95;58.6;59.56;92.08
S,114,2;104.18;88.5;58.89;59.75;92
S,115,2;105.21;89.24;60.37;60.6;92.23
S,116,2;105.88;90.42;60.97;60.57;92.71;ML;1100;62.26;PRIVATE;A
S,117,2;105.18;88.93;60.79;60.23;92.72
S,118,2;105.59;88.76;61.94;60.32;92.89
S,119,2;105.5;88.54;61.78;60.63;92.45
S,120,2;105.74;88.73;62.61;60.13;92.7
S,121,2;105.1;88.49;61.1;59.78;92.7;ML;8000;62.98;PRIVATE;A
S,122,2;105.51;88.2;63.5;58.98;92.84
S,123,2;105.09;86.95;63.92;58.58;92.74
S,124,2;104.83;87.91;62.2;58.62;92.82
S,125,2;104.89;87.28;62.99;58.62;92.63;JLG;-2000;87.21;PRIVATE;B
S,126,2;104.85;86.49;63.06;59.1;92.73
S,127,2;104.66;86.58;62.77;58.61;92.74
S,128,2;104.6;86.03;63.3;58.5;92.34;ML;1100;63.99;PRIVATE;A
S,129,2;104.47;85.27;64.08;58.16;92.36
S,130,2;104.59;86.79;62.55;58.26;92.31
S,131,2;104.54;85.99;63.31;58.36;92.39;ML;1000;64.1;COMPETITIVE;C
S,132,2;104.19;84.36;64.43;58.03;92.06
S,133,2;104.37;83.95;65.03;58.24;92.07
S,134,2;104.84;84.54;65.22;58.45;92.52
S,135,2;104.29;83.89;64.53;58.01;92.87;WTR;1100;92.75;PRIVATE;B
S,136,2;103.97;84;64.11;57.55;92.44
S,137,2;104.36;85.32;63.97;57.48;92.71
S,138,2;103.99;85.18;63.32;56.94;92.79
S,139,2;103.45;85.52;61.69;56.66;92.59;WTR;1700;92.97;PRIVATE;A
S,140,2;104.44;86.57;62.45;57.7;92.89
S,141,2;105.55;88.13;63.22;58.15;93.45
S,142,2;105.91;87.53;64.78;58.2;93.26
S,143,2;105.57;88.52;62.75;58.21;92.99;WTR;-1900;92.46;COMPETITIVE;C
S,144,2;104.99;89.12;60.98;58.14;92.77
S,145,2;104.53;88.83;60.33;57.56;93.22
S,146,2;104.28;88.96;60.33;57.14;92.93
S,147,2;103.85;88.7;59.34;57.01;92.85
S,148,2;103.77;87.93;58.88;57.52;92.94;WTR;-4000;92.21;COMPETITIVE;A
S,149,2;102.69;86.91;57.42;56.92;92.76
S,150,2;102.56;87.84;55.85;57.28;92.72
S,151,2;102.63;88.32;55.59;57.16;92.49
S,152,2;102.4;88.33;55.64;56.44;92.32
S,153,2;102.62;88.16;55.96;56.71;92.43;WTR;1300;92.79;PRIVATE;B
S,154,2;102.32;87.52;56.21;56.29;92.44
S,155,2;101.88;87.3;54.98;56.41;91.97
S,156,2;101.97;87.75;55.36;56.24;91.64
S,157,2;102.6;88.09;56.44;56.56;91.27
S,158,2;103.05;89.17;56.99;56.22;91.36;ML;1700;55.63;COMPETITIVE;C
S,159,2;102.74;89.56;55.55;56.24;91.25
S,160,2;102.25;89.01;54.09;56.68;91.41
S,161,2;102.22;89.32;54.21;56.52;91.24
S,162,2;103.21;90.9;55.14;57.03;91.43
S,163,2;103.36;90.82;56.06;56.66;91.32;ML;8000;56.86;PRIVATE;B
S,164,2;103.15;89.76;56.94;56.01;91.5
S,165,2;102.83;89.18;56.49;56.18;91.61
S,166,2;102.83;89.73;56.09;56.12;91.62
S,167,2;102.76;89.73;55.85;56.12;91.29;JLG;-4000;89.37;COMPETITIVE;B
S,168,2;102.11;89.38;54.69;55.68;91.07
S,169,2;100.75;88.15;53.24;54.64;90.57
S,170,2;99.91;87.17;52.35;54.21;90.58
S,171,2;100.18;89.06;51.14;54.4;90.44;WTR;1500;90.52;PRIVATE;C
S,172,2;100.59;90.01;50.57;55.18;91.04
S,173,2;100.52;90.26;50.06;55.13;91.12
S,174,2;100.92;91.83;49.89;55.05;90.81
S,175,2;100.64;91.68;49.44;54.77;91.1;ML;1800;49.17;PRIVATE;C
S,176,2;100.49;91.57;49.55;54.49;91.02
S,177,2;99.93;90.45;49.07;54.54;91.07
S,178,2;99.8;89.12;49.91;54.41;91.19
S,179,2;99.06;87.22;50.2;53.56;91.34;JLG;-1900;85.31;COMPETITIVE;A
S,180,2;98.13;85.23;49.42;53.46;91.31
S,181,2;98.54;85.43;49.8;53.96;91.62
S,182,2;98.45;85.22;50.02;53.59;91.95
S,183,2;98.72;85.12;50.61;53.86;91.32
S,184,2;98.36;85.04;50.33;53.21;91.36;JLG;-1100;84.61;PRIVATE;A
S,185,2;98.11;85.58;50.15;52.49;91.28
S,186,2;97.3;85.58;48.6;51.96;91.29
S,187,2;96.64;84.61;48.03;51.47;91.14
S,188,2;96.06;83.88;47.61;51.14;90.82
S,189,2;96.48;85.52;47.28;51.25;90.57;ML;1800;48.08;PRIVATE;B
S,190,2;96.19;84.47;47.32;51.34;90.56
S,191,2;96.03;84.32;47.11;51.16;90.62
S,192,2;95.73;83.94;47.01;50.56;90.54
S,193,2;96.11;84.23;47.28;50.72;90.71
S,194,2;95.49;83.55;46.77;50.16;90.64;JLG;-1800;84.07;PRIVATE;C
S,195,2;95.71;84.42;46.36;50.53;90.76
S,196,2;95.68;84.76;45.78;50.92;90.62
S,197,2;95;84.87;44.86;50.14;90.39;JLG;-1900;84.97;PRIVATE;B
S,198,2;94.56;84.94;43.84;50.03;90.51
S,199,2;94.78;85.33;44.04;49.91;90.4
S,200,2;95.53;85.96;45.49;49.68;90.63
S,201,2;94.71;84.95;44.95;49.03;90.3;JLG;1800;83.65;PRIVATE;B
S,202,2;94.2;84.93;44.09;48.76;90.01
S,203,2;94.67;85.39;44.23;49.42;89.9
S,204,2;94.7;84.8;44.38;49.84;89.88
S,205,2;94.47;84.08;44.4;49.79;89.95;ML;1000;45.51;PRIVATE;A
S,206,2;94.19;83.35;44.58;49.37;89.86
S,207,2;93.87;83.41;43.74;49.37;89.72
S,208,2;94.67;84.2;45.09;49.37;89.89;JLG;1800;84.19;COMPETITIVE;C
S,209,2;95.55;84.98;46.22;49.91;90
S,210,2;95.43;85.09;46.57;49.51;89.68
S,211,2;95.5;85.62;46.83;49.06;89.58;OIL;-1300;48.04;PRIVATE;B
S,212,2;96.29;87.69;46.42;49.93;89.7
S,213,2;95.96;87.37;46.07;49.71;89.7
S,214,2;96.54;88.42;45.6;50.81;89.99
S,215,2;97.04;89.77;45.09;51.53;90.06;JLG;-1500;90.22;PRIVATE;C
S,216,2;96.58;88.66;44.64;51.69;90
S,217,2;96.15;87.68;43.95;52.1;89.99
S,218,2;95.83;86.46;44.32;51.56;90.2
S,219,2;96.43;86.87;45;51.97;90.29
S,220,2;96.21;86.36;44.87;52.01;90.6;WTR;1700;90.76;COMPETITIVE;A
S,221,2;95.12;85.44;43.72;51.35;90.27
S,222,2;95.12;85.87;43.41;51.2;90.56
S,223,2;95.09;85.34;43.52;51.3;90.93
S,224,2;94.65;84.87;43.13;51.02;90.77;JLG;1200;84.52;PRIVATE;B
S,225,2;94.86;85.49;43.01;51.05;90.8
S,226,2;94.34;84.78;42.56;50.97;90.78
S,227,2;94.63;85.45;42.69;51.02;90.79
S,228,2;94.25;85.43;41.96;50.58;90.92;ML;1200;41.88;PRIVATE;B
S,229,2;94.95;87.21;42.31;50.38;91.05
S,230,2;95.13;88.17;41.98;50.52;90.86
S,231,2;94.57;87.48;41.67;50.09;90.79;WTR;1800;90.69;PRIVATE;B
S,232,2;95;87.97;42.22;50.15;90.69
S,233,2;94.78;87.76;42.27;49.78;90.72
S,234,2;94.86;87.74;42.68;49.43;90.53;WTR;-1500;90.86;PRIVATE;B
S,235,2;96.26;89.98;43.42;50.49;90.56
S,236,2;94.84;87.46;42.35;49.99;90.03
S,237,2;94.53;86.07;42.89;49.6;89.79
S,238,2;95.41;88.32;43.14;49.86;90.08;OIL;1200;49.53;PRIVATE;C
S,239,2;95.6;87.75;43.52;50.33;90.12
S,240,2;95.29;87.32;43.51;49.93;89.96
S,241,2;95.13;86.94;43.23;49.73;90.48
S,242,2;94.79;86.31;43.45;49.56;90.31;OIL;-1200;48.62;PRIVATE;A
S,243,2;94.48;85.42;43.45;49.22;90.54
S,244,2;94.75;86.1;43.9;49.07;90.39
S,245,2;94.2;85.33;43.18;48.77;90.49
S,246,2;94.7;86.07;43.7;48.97;90.46
S,247,2;94.28;85.1;43.77;48.67;90.29;WTR;-1300;89.84;PRIVATE;C
S,248,2;94.37;84.16;45.16;48.34;90.38
S,249,2;93.77;82.49;45.01;48.34;90.32
S,250,2;94.38;81.65;47.33;48.27;90.57
S,251,2;93.7;81.29;46.58;47.58;90.48
S,252,2;93.98;80.83;46.89;48.02;90.76;WTR;1900;90.66;PRIVATE;B
S,253,2;94.11;81.56;46.48;48.37;90.3
S,254,2;93.98;81.51;45.84;48.82;90.58
S,255,2;94.11;82.13;45.34;49.17;90.4
S,256,2;93.99;81.81;45.1;49.38;90.64
S,257,2;94.43;82.85;45.22;49.6;90.7;JLG;8000;82.77;PRIVATE;C
S,258,2;94.71;82.46;46.46;49.5;90.7
S,259,2;93.91;81.97;44.46;50;90.72
S,260,2;93.52;81.5;44.16;49.93;90.51;ML;1000;43.9;PRIVATE;C
S,261,2;93.2;82.11;43.51;49.38;90.67
S,262,2;93.19;82.4;43.5;49.2;90.91
S,263,2;93.6;82.46;44.46;49.06;91.39
S,264,2;94.05;83.2;44.87;49.22;91.41
S,265,2;94.23;83.67;44.41;49.69;91.33;OIL;-1200;48.99;PRIVATE;A
S,266,2;93.88;83.19;43.73;49.8;90.95
S,267,2;93.62;83.87;43.28;49.26;90.57
S,268,2;93.22;82.78;43.86;48.57;90.34
S,269,2;94.64;84.55;45.53;49.04;90.65
S,270,2;93.79;84.59;43.71;48.88;90.34;OIL;1200;48.74;PRIVATE;C
S,271,2;93.68;84.96;43.44;48.64;90.03
S,272,2;93.71;84.99;43.31;48.9;89.87
S,273,2;92.97;84.79;41.64;48.94;89.47
S,274,2;91.67;82.72;40.33;48.75;89.08;WTR;1700;89.34;COMPETITIVE;C
S,275,2;90.96;82.12;39.53;48.44;88.95
S,276,2;90.8;82.04;39.32;48.59;88.73
S,277,2;90.07;82.09;38.06;48.3;88.51
S,278,2;89.87;82.71;37.51;47.98;88.62;WTR;-1700;89.23;PRIVATE;C
S,279,2;89.37;81.99;37.22;47.92;88.16
S,280,2;88.8;81.89;36.65;47.57;88.07
S,281,2;88.2;81.13;36.39;46.75;87.9;JLG;1500;81.11;PRIVATE;B
S,282,2;87.71;80.31;35.66;47.04;88.03
S,283,2;87.92;81.22;35.75;46.92;88.04
S,284,2;88.46;83.08;36.07;46.64;87.95
S,285,2;88.92;84.21;36.3;46.66;88.21;WTR;-4000;88.38;PRIVATE;B
S,286,2;88.03;83.9;35.23;45.99;87.94
S,287,2;88.75;85.48;35.73;46.04;88.1
S,288,2;88.64;86.09;35.26;46.2;88.14;WTR;1200;88.36;COMPETITIVE;A
S,289,2;88.05;85.03;34.93;45.83;87.96
S,290,2;88.22;85.93;34.45;46.11;88.34
S,291,2;87.35;84.55;33.62;45.89;88.31;WTR;1500;88.49;PRIVATE;A
S,292,2;86.7;83.91;32.66;46.03;87.95
S,293,2;86.81;84.32;32.57;46.02;88.26
S,294,2;86.19;83.7;32.09;45.52;88.28
S,295,2;86.11;82.49;32.87;45.27;88.23;OIL;1200;45.7;PRIVATE;A
S,296,2;86.74;83.93;33.24;45.21;88.94
S,297,2;86.45;83.36;32.95;45.27;88.73
S,298,2;86.65;83.09;33.26;45.55;88.78
S,299,2;86.04;81.8;32.87;45.46;88.47;ML;-1200;33.23;PRIVATE;C
S,300,2;86.97;83.26;33.46;45.93;88.58
S,301,2;87.49;84.23;33.77;46.22;88.84
S,302,2;87.84;84.52;34.08;46.36;89.28;OIL;1700;45.73;PRIVATE;B
S,303,2;87.83;84.47;34.27;46.1;89.35
S,304,2;87.43;82.83;34.62;45.67;89.4
S,305,2;88.09;85.1;34.58;45.71;89.4;ML;8000;35.75;PRIVATE;A
S,306,2;88.04;85.03;34.53;45.62;89.15
S,307,2;88.87;86.4;35.34;45.73;89.21
S,308,2;88.95;86.69;35.85;45.44;89.14
S,309,2;90.05;89.04;36.53;45.73;89.7
S,310,2;88.95;87.63;35.46;45.27;89.59;WTR;-4000;89.05;PRIVATE;C
S,311,2;88.88;87.13;35.43;45.42;89.94
S,312,2;89.01;87.19;35.74;45.34;89.64
S,313,2;89.28;87.31;35.8;45.73;89.85
S,314,2;90.14;88.14;36.69;46.19;90.12
S,315,2;90.42;88.28;37.25;46.28;89.89;WTR;-1100;89.59;PRIVATE;A
S,316,2;90.1;88.26;36.4;46.57;89.52
S,317,2;89.69;88.26;35.25;46.74;89.91
S,318,2;89.32;87.37;35.07;46.7;89.88;ML;-2000;33.79;PRIVATE;A
S,319,2;89.48;86.87;35.51;47.15;89.39
S,320,2;88.83;85.78;34.94;46.81;89.54
S,321,2;88.73;86.12;34.26;47.12;89.46
S,322,2;87.88;85.23;33.23;47.11;89.4
S,323,2;88.03;85.52;33.38;47.2;89.39;WTR;1500;89.49;PRIVATE;B
S,324,2;88.19;86.01;32.97;47.66;89.42
S,325,2;88.56;86.15;33.19;48.35;89.65
S,326,2;88.54;86.23;32.74;48.74;89.94
S,327,2;88.87;86.7;32.85;49.05;90.06;WTR;2000;90.69;PRIVATE;B
S,328,2;89.98;88.43;33.55;49.83;90.19
S,329,2;90.33;88.61;33.93;50.17;90.06
S,330,2;89.98;88.76;33.19;50.13;90.05;ML;-4000;33.08;COMPETITIVE;A
S,331,2;89.92;88.07;33.7;49.63;90.24
S,332,2;89.68;87.98;32.91;50.1;90.5
S,333,2;89.87;88.18;33.31;50.29;90.31
S,334,2;90.25;89.32;33.55;50.13;90.28
S,335,2;90.38;89.39;33.31;50.98;90.23;JLG;-8000;89.97;PRIVATE;B
S,336,2;90.28;89.7;33.24;50.77;89.8
S,337,2;89.81;89.62;32.44;50.73;89.66
S,338,2;89.34;88.2;32.46;50.43;89.6;ML;-1700;31.5;PRIVATE;A
S,339,2;89.46;88.33;32.58;50.67;89.41
S,340,2;89.23;87.15;33.18;50.07;89.36
S,341,2;88.87;86.67;32.52;50.2;89.62
S,342,2;87.95;86.57;31.88;48.75;89.2
S,343,2;87.15;85.78;31.04;48.3;89.16;WTR;-8000;88.33;COMPETITIVE;B
S,344,2;87.3;85.52;31.61;47.88;89.38
S,345,2;87;86.1;30.68;47.85;89.19
S,346,2;86.91;86.43;30.37;48;88.82
S,347,2;86.33;84.53;30.09;48.24;89.16
S,348,2;86.09;83.89;30.06;48.21;88.92;WTR;1300;89.2;COMPETITIVE;A
S,349,2;86.2;84.54;29.72;48.2;88.87
S,350,2;86.83;85.15;30.32;48.52;88.85
S,351,2;86.37;83.33;30.05;48.93;88.6
S,352,2;86.89;82.55;30.76;49.85;88.9;OIL;8000;50.33;PRIVATE;A
S,353,2;87.33;83.7;31.02;49.91;88.67
S,354,2;87.12;82.42;31.13;50.14;88.95
S,355,2;87.35;82.33;31.69;50.04;89.41
S,356,2;87.23;82.04;31.69;50;89.58
S,357,2;87.45;81.41;32.4;49.94;90.2;ML;-2000;32.98;COMPETITIVE;C
S,358,2;87.78;80.74;33;50.18;90.2
S,359,2;87.93;81.52;32.75;50.32;90.05
S,360,2;88.18;81.67;32.72;50.81;90.14
S,361,2;88.36;81.38;32.87;51.17;90.62;JLG;1300;82.35;PRIVATE;A
S,362,2;88.62;81.72;33.11;51.23;90.61
S,363,2;88.54;80.8;33.26;51.46;90.9
S,364,2;89.15;81.87;33.42;51.92;91.35
S,365,2;89.9;82.66;33.92;52.68;91.5
S,366,2;90.1;82.88;34.02;52.67;91.5;JLG;1000;82.94;PRIVATE;B
S,367,2;90.45;83.86;34.03;52.95;91.48
S,368,2;90.27;82.84;34.27;52.8;91.52
S,369,2;89.82;82.17;34.09;52.36;91.15
S,370,2;89.52;82.67;33.53;52.06;91.08;WTR;-8000;91.13;PRIVATE;C
S,371,2;89.68;82.95;33.41;52.25;91.24
S,372,2;88.65;81.93;32.46;51.82;90.85
S,373,2;88.36;80.95;32.49;51.67;91.05
S,374,2;88.8;81.39;33.27;51.34;91.41;ML;1700;33.8;PRIVATE;A
S,375,2;88.2;81.05;32.73;50.98;90.98
S,376,2;88.44;81.26;32.75;51.34;90.73
S,377,2;87.84;80.53;32.36;50.55;90.85
S,378,2;87.93;80.49;32.77;50.24;90.94
S,379,2;88.99;81.75;33.83;50.56;91.5;JLG;-8000;81.98;PRIVATE;C
S,380,2;88.68;80.47;34.49;50.15;91.02
S,381,2;89.01;81.41;34.65;50.19;91.07
S,382,2;88.93;81.14;34.37;50.58;90.83
S,383,2;89.02;81.15;34.75;50.42;90.53;OIL;8000;50.97;PRIVATE;C
S,384,2;89.24;80.82;35.79;50.05;90.63
S,385,2;89.55;80.01;36.38;50.94;90.69
S,386,2;89.71;80.57;36.19;50.93;90.68
S,387,2;89.54;80.58;36.25;50.44;90.71;WTR;2000;91.1;PRIVATE;C
S,388,2;90.12;80.99;36.89;50.75;90.69
S,389,2;90.46;80.98;37.63;50.85;90.77
S,390,2;89.78;80.48;36.45;50.97;90.55
S,391,2;89.08;78.28;36.44;50.89;90.68;WTR;-1200;91.51;COMPETITIVE;B
S,392,2;89.68;79.34;37.1;50.87;90.66
S,393,2;89.86;78.83;37.29;51.37;91.13
S,394,2;89.91;79.78;36.78;51.13;91.28
S,395,2;90.11;78.99;37.61;51.44;91.08;ML;1500;37.93;PRIVATE;C
S,396,2;90.74;80.48;37.93;51.81;90.73
S,397,2;90.52;80.34;37.65;51.74;90.74
S,398,2;90.41;80.21;37.74;51.81;90.09;ML;1500;38.02;PRIVATE;B
S,399,2;91.41;81.53;38.78;52.04;90.2
S,400,2;91.01;81.18;38.17;52.04;90
S,401,2;90.82;81.12;37.73;51.86;90.01
S,402,2;89.56;79.52;36.36;51.43;89.69;JLG;1800;80.45;PRIVATE;C
S,403,2;90.15;79.95;37.02;51.47;89.89
S,404,2;90.4;80.7;36.76;51.74;90.06
S,405,2;90;79.9;36.84;51.35;90.01
S,406,2;89.76;79.27;36.38;51.92;90
S,407,2;89.36;79.69;35.42;51.77;89.69;OIL;-1200;51.74;COMPETITIVE;B
S,408,2;89.59;80.57;34.62;52.63;89.99
S,409,2;89.15;80.1;34.33;52.66;89.56
S,410,2;88.5;78.57;33.94;52.61;89.47
S,411,2;87.94;78.75;33.09;52.06;89.39;OIL;4000;52.29;PRIVATE;A
S,412,2;88.26;79.43;33.25;52.11;89.11
S,413,2;88.34;80.16;33.05;52.21;88.82
S,414,2;87.85;80.03;32.66;51.59;88.53
S,415,2;88.06;80.04;32.76;52.02;88.67;ML;-1300;31.68;PRIVATE;A
S,416,2;87.72;80.12;31.77;52.74;88.56
S,417,2;87.74;79.26;32.24;52.71;88.89
S,418,2;88.31;80.42;32.55;52.84;88.85
S,419,2;87.14;79;31.6;52.02;88.6
S,420,2;87.46;79.57;31.63;52.48;88.5;ML;1500;31.72;COMPETITIVE;A
S,421,2;87.55;79.89;31.76;52.39;88.54
S,422,2;86.83;78.92;31.01;52.15;88.42
S,423,2;86.18;77.67;30.95;51.58;87.96
S,424,2;86.18;77.3;31;51.96;87.79
S,425,2;85.7;75.98;31.24;51.51;88.14;WTR;1200;88.25;COMPETITIVE;C
S,426,2;86.46;77;31.95;51.58;88.26
S,427,2;86.86;78;32.19;51.1;88.32
S,428,2;87.02;77.9;32.53;50.87;88.4;WTR;1200;88.74;COMPETITIVE;A
S,429,2;86.65;77.35;32.19;50.59;88.85
S,430,2;87.09;77.78;32.47;50.88;89.2
S,431,2;86.59;77.71;31.73;50.54;89.09;ML;1900;31.29;PRIVATE;B
S,432,2;86.59;77.75;31.46;50.97;88.6
S,433,2;86.31;77.66;31.01;51.03;88.33
S,434,2;86.42;78.11;30.81;50.99;88.51
S,435,2;86.08;78.27;30.15;50.77;88.6;WTR;-1900;88.62;COMPETITIVE;C
S,436,2;86.28;78.15;30.31;50.84;88.68
S,437,2;86.62;77.91;31.13;50.84;88.86
S,438,2;86.65;78.56;30.83;51.03;89.03;OIL;1300;51.87;PRIVATE;B
S,439,2;86.49;79.1;30.48;50.6;89.24
S,440,2;86.06;79.43;29.95;50.19;88.89
S,441,2;85.57;78.19;30.03;49.8;89.1;WTR;8000;89.27;PRIVATE;A
S,442,2;85.8;78.36;30.76;49.32;89.14
S,443,2;85.55;77.32;31.32;48.48;89.2
S,444,2;85.54;77.64;31.09;48.48;89.12
S,445,2;85.86;78.44;31.43;48.35;89.27;WTR;-1000;89.86;PRIVATE;B
S,446,2;85.86;77.77;31.48;48.82;89.71
S,447,2;86.31;77.64;32.55;48.89;89.67
S,448,2;85.76;76.4;32.86;48.19;89.36
S,449,2;85.29;75;32.54;48.54;89.22
S,450,2;85.22;75.29;32.38;48.18;88.97;JLG;8000;74.6;COMPETITIVE;C
S,451,2;85.8;75.25;33.34;48.33;89.25
S,452,2;85.91;75.28;33.08;48.81;89.44
