S,11,3;18.8303453483;88.3518018143;12.9568777077;5.98334869487;48.5976598952;27.9214612781;1.19342862544;14.4426554447;16.0211220908;0.958240033691;-10.6531815606;12.9568777077;7.91224005525;-50.4073234797;27.9214612781;22.9233166608;-84.5623279302;16.0211220908;97.0760920145;PUT_80;1;1.06747939753
S,12,3;20.4135142422;90.0953953136;11.367674608;6.88109439472;52.6005769869;27.8428303202;1.4708079614;16.8638662834;17.737806515;0.785108807049;-8.90958806128;11.367674608;7.05368563459;-46.404406388;27.8428303202;21.4443958763;-82.1411170915;17.737806515;98.832392135;CALL_80;1;21.9649413246
S,13,3;21.7310056704;91.338016767;10.154336726;7.66824795539;55.8034751009;27.572642594;1.73098925229;18.9926157119;19.1098378298;0.664948181893;-7.66696660794;10.154336726;6.40318714188;-43.201508274;27.572642594;20.2669251138;-80.0123676631;19.1098378298;100.270044188;CALL_80;-1;17.536921576
S,14,3;22.5511172459;92.027352032;9.44898497061;8.17603922176;57.7345430129;27.3199690506;1.90697957459;20.3658573511;19.9314349477;0.599495553034;-6.97763134292;9.44898497061;6.02541420386;-41.270440362;27.3199690506;19.5573512317;-78.6391260238;19.9314349477;101.155608393;PUT_80;-1;0.531752555541
S,15,3;23.0827352507;92.4426979619;9.01196090985;8.51233350071;58.9596839185;27.1243183379;2.02697092146;21.2744772811;20.4489202527;0.560487429486;-6.56228541305;9.01196090985;5.79108235449;-40.0452994564;27.1243183379;19.1067164502;-77.7305060938;20.4489202527;101.726234521;CALL_100;1;10.1722385333
S,16,3;25.0545062438;93.7896992845;7.52608780753;9.80704862954;63.3144402036;26.2032240291;2.51385872724;24.759620799;22.2506116629;0.436298536675;-5.21528409044;7.52608780753;4.98983759743;-35.6905431713;26.2032240291;17.4976443701;-74.245362576;22.2506116629;103.822194407;PUT_120;-1;15.2754435351
S,17,3;25.8066794308;94.2316154885;7.01340687214;10.3199603254;64.8950487557;25.7800985151;2.71742597202;26.1319236442;22.8838958123;0.396363955983;-4.77336788638;7.01340687214;4.71064152555;-34.1099346192;25.7800985151;16.9091038471;-72.8730597307;22.8838958123;104.614302175;CALL_120;-1;2.36416059566
S,18,3;26.0151070136;94.3477207013;6.87644021722;10.4638876156;65.3250208414;25.6566465456;2.77561522431;26.5159257756;23.0536864885;0.385941320598;-4.65726267358;6.87644021722;4.63571859754;-33.6799625335;25.6566465456;16.7484428812;-72.4890575993;23.0536864885;104.833152393;CALL_100;1;12.3892429369
S,19,3;25.3215575944;93.9508041332;7.34073583817;9.98797933254;63.8807880941;26.0571337379;2.58498646821;25.2443554013;22.4790767846;0.421692040926;-5.05417924175;7.34073583817;4.88911045408;-35.1241952808;26.0571337379;17.2871142647;-73.7606279736;22.4790767846;104.103852253;CALL_120;-1;2.5772315088
S,20,3;24.2346449326;93.2645620176;8.11850005571;9.25979381466;61.5404861543;26.6213552435;2.30329092863;23.2896442573;21.5252616368;0.484282663143;-5.74042135729;8.11850005571;5.31042822019;-37.4644972206;26.6213552435;18.1549220091;-75.7153391176;21.5252616368;102.954348969;PUT_80;1;0.497358295048
S,21,3;24.1030648676;93.1758107587;8.21690845372;9.17313342326;61.2508724586;26.6839825778;2.27058212269;23.0563967229;21.405596712;0.492447607424;-5.82917261624;8.21690845372;5.36351283809;-37.7541109163;26.6839825778;18.2619582125;-75.9485866521;21.405596712;102.81460396;PUT_80;1;0.545139501419
S,22,3;24.3484500537;93.3403024931;8.03413473308;9.33501009194;61.7898864807;26.5661615344;2.33182191783;23.4919931205;21.6280503833;0.477327214355;-5.66468088186;8.03413473308;5.26488392756;-37.2150968942;26.5661615344;18.0626924284;-75.5129902544;21.6280503833;103.075109539;CALL_120;-1;2.2875173014
S,23,3;23.1159973887;92.4678996236;8.98514049927;8.53355864896;59.035630787;27.1112812613;2.03463507654;21.3317918755;20.4808803655;0.558131132888;-6.53708375137;8.98514049927;5.77668906809;-39.9693525879;27.1112812613;19.0787621707;-77.6731914994;20.4808803655;101.761852956;CALL_120;1;2.06108533253
S,24,3;24.4605856554;93.414016287;7.95168409293;9.40936038607;62.0346366481;26.5108588138;2.36015341744;23.6919205292;21.7286794039;0.470569017652;-5.59096708787;7.95168409293;5.22034042327;-36.9703467268;26.5108588138;17.9721301296;-75.3130628457;21.7286794039;103.194003338;PUT_80;-1;0.452216825963
S,25,3;24.423242295;93.3895684285;7.97906730067;9.38457415359;61.9532394761;26.5293762469;2.3506942861;23.6252808645;21.695240215;0.472809214901;-5.61541494641;7.97906730067;5.23513774851;-37.0517438988;26.5293762469;18.002254556;-75.3797025104;21.695240215;103.15441978;CALL_120;1;2.57165954899
S,26,3;24.8714593835;93.6765100063;7.65527875019;9.68378600002;62.9229737081;26.3006239956;2.46582955134;24.4290070275;22.0917612606;0.446593228845;-5.32847336865;7.65527875019;5.05991652037;-36.0820096668;26.3006239956;17.6429567467;-74.5759763474;22.0917612606;103.628852855;CALL_120;-1;2.00718525479
S,27,3;26.7077488434;94.714854863;6.43679337436;10.9476866351;66.7287355092;25.2284406549;2.97459983104;27.8028715258;23.599532867;0.353179367586;-4.29012851196;6.43679337436;4.39411383422;-32.2762478657;25.2284406549;16.2220237052;-71.2021118491;23.599532867;105.558556176;PUT_120;-1;13.2858374145
S,28,3;27.2850996291;94.9999901125;6.08814925468;11.3573102505;67.869104704;24.8518472065;3.14711530874;28.8874771721;24.0322731807;0.327944520854;-4.00499326237;6.08814925468;4.20115181727;-31.1358786709;24.8518472065;15.7919535505;-70.1175062028;24.0322731807;106.161141808;CALL_120;1;3.77653837049
S,29,3;27.1140262555;94.917408418;6.18979496764;11.2353413516;67.5340275783;24.9651990125;3.09536308982;28.5650358515;23.906200573;0.335233881195;-4.08757495697;6.18979496764;4.25754565231;-31.4709557966;24.9651990125;15.9185640655;-70.4399475234;23.906200573;105.982779074;CALL_100;1;12.9543485784
S,30,3;26.5272644343;94.6218915789;6.54908034738;10.8208130137;66.3666996451;25.3425905607;2.92191478752;27.4659743703;23.460064499;0.361446740677;-4.38309179599;6.54908034738;4.45599199504;-32.6382837299;25.3425905607;16.3580904439;-71.5390090046;23.460064499;105.369804394;CALL_120;1;3.45370327885
S,31,3;25.5767218391;94.1003768238;7.16706989156;10.1620662867;64.416615988;25.9132504384;2.65412569624;25.7100954228;22.6936653583;0.408180187974;-4.90460655116;7.16706989156;4.79452131047;-34.5883673869;25.9132504384;17.087577395;-73.2948879521;22.6936653583;104.372528351;CALL_100;1;11.8591313565
S,32,3;25.6957669293;94.168732605;7.08718594718;10.2436869351;64.6648215469;25.8447254357;2.68677756433;25.9282243111;22.7925216215;0.402021070395;-4.83625076995;7.08718594718;4.75093775114;-34.340161828;25.8447254357;16.9950250554;-73.0767590638;22.7925216215;104.497732559;PUT_120;-1;14.9216319986
S,33,3;25.3283439776;93.9548368386;7.33607369401;9.99259411458;63.8951063195;26.0533607089;2.58681037993;25.2567099796;22.4848312184;0.421327118335;-5.05014653637;7.33607369401;4.8865739303;-35.1098770554;26.0533607089;17.2817868706;-73.7482733953;22.4848312184;104.111003559;CALL_100;1;10.3523275027
S,34,3;25.6066168286;94.1176270505;7.14694131867;10.1825391796;64.4790528829;25.8961247797;2.66230163476;25.7648229245;22.7185662602;0.40662493154;-4.88735632437;7.14694131867;4.78354395755;-34.525930492;25.8961247797;17.0643030877;-73.2401604504;22.7185662602;104.403978597;PUT_120;1;19.5556913385
S,35,3;25.0005237233;93.7565546656;7.56400558999;9.77063314894;63.1992685278;26.232182765;2.49963328261;24.6619786796;22.2039538109;0.43931031855;-5.24842870936;7.56400558999;5.01041641913;-35.8057148471;26.232182765;17.5404132278;-74.3430046954;22.2039538109;103.765200105;CALL_120;1;2.61211678033
S,36,3;25.2859746499;93.9296101409;7.36521967102;9.96379640488;63.8056534708;26.0768681679;2.57543650007;25.1796060557;22.4488627185;0.42361046612;-5.07537323403;7.36521967102;4.90242889606;-35.1993299041;26.0768681679;17.3150656662;-73.8253773192;22.4488627185;104.066350884;PUT_100;1;5.14264791197
S,37,3;26.220386006;94.4594843729;6.74366944844;10.6063937504;65.7450802349;25.5325615165;2.83368664987;26.8956344959;23.2184339277;0.375936233558;-4.54549900199;6.74366944844;4.56294065297;-33.25990314;25.5325615165;16.5912302274;-72.1093488791;23.2184339277;105.048436472;CALL_80;1;26.508810252
S,38,3;26.0318682302;94.3569418404;6.86552049105;10.4754954249;65.3594463348;25.6466068797;2.78032844595;26.5468738092;23.0672309194;0.38511480749;-4.64804153447;6.86552049105;4.62973867715;-33.6455370401;25.6466068797;16.7355683732;-72.4581095657;23.0672309194;104.850740123;PUT_80;1;0.443267143421
S,39,3;26.2219731997;94.4603386544;6.74265105272;10.6074984891;65.7483148529;25.5315926297;2.83413860232;26.8985760813;23.2196980702;0.375859864043;-4.54464472052;6.74265105272;4.56238182841;-33.256668522;25.5315926297;16.5900186166;-72.1064072936;23.2196980702;105.050100036;PUT_100;1;5.03230715674
S,40,3;26.3781251339;94.543654212;6.64306863009;10.7164017874;66.0655503057;25.4355722642;2.87882464282;27.1883984372;23.3433369004;0.368419527126;-4.46132916291;6.64306863009;4.50769285555;-32.9394330692;25.4355722642;16.471112386;-71.8165849377;23.3433369004;105.213692307;CALL_100;1;12.398876868
S,41,3;27.5714579643;95.1347363751;5.92108987934;11.5625813662;68.4246587497;24.6589286442;3.23494457357;29.4291244254;24.2391908211;0.316084846363;-3.87024699985;5.92108987934;4.10820492328;-30.5803246252;24.6589286442;15.5815648056;-69.5758589495;24.2391908211;106.459359818;CALL_100;1;11.8632084818
S,42,3;29.6371189693;95.98808577;4.82548495122;13.0831399279;72.2341644443;23.1646227759;3.91362578664;33.3974284372;25.5735659485;0.242004887166;-3.01689760494;4.82548495122;3.48902252078;-26.7708189306;23.1646227759;14.1205050545;-65.6075549377;25.5735659485;108.599100782;CALL_100;1;14.0774585625
S,43,3;29.275219223;95.8526249888;5.00403729258;12.8118161968;71.5918707114;23.4379616687;3.78894563147;32.6954342385;25.3603734904;0.25364136247;-3.1523583861;5.00403729258;3.59123501126;-27.4131126635;23.4379616687;14.369361121;-66.3095491364;25.3603734904;108.22556456;CALL_120;1;3.96323713052
S,44,3;29.7520815599;96.029961106;4.76990709344;13.1697549844;72.435969417;23.0769078334;3.95375016708;33.6209297858;25.6394163927;0.238417476531;-2.97502226893;4.76990709344;3.45708757606;-26.5690139579;23.0769078334;14.0420794337;-65.3840535891;25.6394163927;108.717650783;CALL_100;1;13.8150729786
S,45,3;30.2656932549;96.210472009;4.52819710605;13.5591902416;73.3244627478;22.6801814249;4.1360718888;34.622154071;25.922486335;0.223007339468;-2.7945113659;4.52819710605;3.31750100121;-25.6805206271;22.6801814249;13.6953793234;-64.3828293039;25.922486335;109.246672615;CALL_120;1;4.8764287569
S,46,3;29.9545630638;96.1023923707;4.6733395373;13.3228024243;72.7887950393;22.9214294495;4.02502919983;34.0151325753;25.7531880374;0.232223450285;-2.90259100417;4.6733395373;3.4014594858;-26.2161883356;22.9214294495;13.9046829363;-64.9898507996;25.7531880374;108.926326313;PUT_120;1;16.5048586454
S,47,3;29.7273866611;96.0210121933;4.78179965656;13.1511321829;72.3927106199;23.0957845442;3.94511002993;33.572900254;25.6253476611;0.239183726912;-2.9839711816;4.78179965656;3.46392592363;-26.612272755;23.0957845442;14.0589004457;-65.4320831209;25.6253476611;108.692189634;CALL_80;1;35.4053175134
S,48,3;31.3151382096;96.5478139646;4.0666753043;14.36716819;75.0736364459;21.8479794128;4.52422936587;36.679394347;26.4436464285;0.194451476516;-2.45716941032;4.0666753043;3.04747813189;-23.931346929;21.8479794128;13.0055359827;-62.3255890279;26.4436464285;110.324673433;PUT_100;-1;2.93776891914
S,49,3;31.7816398716;96.6851382774;3.87487700108;14.7314647574;75.8228169517;21.4702788104;4.70354477519;37.5976628816;26.6503469901;0.182921463545;-2.31984509747;3.87487700108;2.93374302438;-23.1821664232;21.4702788104;12.7068197171;-61.4073204933;26.6503469901;110.802705108;PUT_100;1;3.02762280116
S,50,3;33.7306314255;97.184518074;3.15587420527;16.285892405;78.7670090671;19.8569515754;5.49804352909;41.4461404491;27.3457710054;0.141487259649;-1.82046530087;3.15587420527;2.49774491409;-20.2379743078;19.8569515754;11.5108927132;-57.5588429258;27.3457710054;112.793130866;CALL_120;1;6.19079701375
S,51,3;33.8212530067;97.2050720596;3.12549023286;16.3593927814;78.8967140122;19.7809864146;5.53676962196;41.6251886269;27.3714839524;0.139799430197;-1.79991131533;3.12549023286;2.47893587992;-20.1082693627;19.7809864146;11.4573093955;-57.379794748;27.3714839524;112.885440276;CALL_100;1;19.0259738048
S,52,3;34.4388502907;97.3394305503;2.92517853437;16.8630833806;79.7639538946;19.2620554971;5.8049203559;42.8447737717;27.5310746155;0.128802681039;-1.66555282458;2.92517853437;2.35403244598;-19.2410294804;19.2620554971;11.0968660963;-56.1602096032;27.5310746155;113.51403431;CALL_80;1;35.781965452
S,53,3;34.919622709;97.4374112652;2.77716662075;17.2584712645;80.4190619994;18.8571408135;6.01876685185;43.7929047;27.6364717171;0.120824159794;-1.56757210974;2.77716662075;2.26066939029;-18.5859213756;18.8571408135;10.8219616526;-55.2120786749;27.6364717171;114.002785249;CALL_100;1;18.2767210691
S,54,3;36.2774598981;97.6855706805;2.39432461968;18.390066792;82.1766094646;17.7138751835;6.64681619796;46.4601590935;27.8458978528;0.100779625229;-1.31941269443;2.39432461968;2.01438319418;-16.8283739103;17.7138751835;10.0721292751;-52.5448242814;27.8458978528;115.380666973;PUT_80;1;0.104004573236
S,55,3;36.3625223495;97.6998095465;2.37198610871;18.4616651133;82.2822338931;17.6424455782;6.68734231546;46.6265610252;27.8547214764;0.0996369323867;-1.30517382846;2.37198610871;1.99977637114;-16.7227494818;17.6424455782;10.0264502483;-52.3784223497;27.8547214764;115.466872117;CALL_100;1;19.5693650201
S,56,3;35.3130063431;97.5135074189;2.66102574464;17.584077931;80.9422228757;18.525619889;6.19706368895;44.5674888035;27.7105027596;0.114652287069;-1.49147595602;2.66102574464;2.18672054996;-18.0627604993;18.525619889;10.6007029829;-54.4374945714;27.7105027596;114.402340756;CALL_120;1;7.15141149704
S,57,3;35.4123514626;97.5321652736;2.63238509232;17.6665989026;81.0725249045;18.4419050827;6.24256311623;44.762895127;27.7274676276;0.113142377722;-1.47281810134;2.63238509232;2.16838649265;-17.9324584704;18.4419050827;10.5453473813;-54.2420882479;27.7274676276;114.503195785;PUT_120;1;11.3889751718
S,58,3;35.2333005678;97.4983767801;2.68420389392;17.5179551178;80.8371516784;18.5927908678;6.16069662528;44.4106482827;27.6963877039;0.115877730853;-1.50660659486;2.68420389392;2.20152895583;-18.1678316965;18.5927908678;10.6452671383;-54.5943350922;27.6963877039;114.321409537;CALL_120;1;6.95542648994
S,59,3;35.1988597116;97.4917940695;2.69427440607;17.4894068888;80.7916046196;18.621816346;6.14502035272;44.3428605816;27.6901496329;0.11641114263;-1.51318930546;2.69427440607;2.20795499487;-18.2133787553;18.621816346;10.6645651337;-54.6621227933;27.6901496329;114.286435269;PUT_120;-1;10.4299447008
S,60,3;33.7013271742;97.1778243392;3.16575475235;16.2621472063;78.7249314303;19.881504383;5.48555466014;41.3882385015;27.337330356;0.142037241738;-1.82715903572;3.16575475235;2.50385394882;-20.2800519446;19.881504383;11.5282580776;-57.6167448734;27.337330356;112.763276632;CALL_120;1;6.49489671761
S,61,3;33.8825061317;97.2188408224;3.10509876754;16.4091328969;78.9840274923;19.7296095634;5.56303535754;41.7462013739;27.3885307978;0.138669597435;-1.78614255247;3.10509876754;2.46629303766;-20.0209558826;19.7296095634;11.4211921732;-57.258782001;27.3885307978;112.947823234;PUT_100;-1;2.21226485478
S,62,3;33.4134852471;97.1108303508;3.26425755175;16.0294996216;78.3081053482;20.1223308288;5.36376458012;40.819439523;27.2511508324;0.147550120849;-1.89415302408;3.26425755175;2.56456117032;-20.6968780268;20.1223308288;11.6998228039;-58.1855438519;27.2511508324;112.469921826;PUT_80;1;0.151681524233
S,63,3;35.6815191593;97.5816151602;2.55615544619;17.8907674022;81.4219103091;18.2151585258;6.36679660405;45.2918578451;27.7699377161;0.10914710112;-1.42336821473;2.55615544619;2.11939201896;-17.5830730659;18.2151585258;10.3964178958;-53.7131255298;27.7699377161;114.776358758;CALL_80;1;41.7116958972
S,64,3;36.3793318079;97.7026060741;2.36759379376;18.4758235209;82.3030450455;17.6283345766;6.69536725972;46.659432829;27.8564057389;0.0994126044445;-1.30237730081;2.36759379376;1.99690099239;-16.7019383294;17.6283345766;10.0174414062;-52.345550546;27.8564057389;115.483905903;PUT_100;-1;1.71733485346
S,65,3;36.2640142236;97.6833065601;2.39787275175;18.3787568396;82.1598658766;17.7251692578;6.6404230315;46.4338475141;27.844457136;0.100961401398;-1.32167681482;2.39787275175;2.01670069239;-16.8451174983;17.7251692578;10.0793635593;-52.5711358609;27.844457136;115.367039522;PUT_80;-1;0.0905623770544
S,66,3;37.201926088;97.8327343352;2.16132959754;19.172507633;83.2968478123;16.9400028532;7.09470107804;48.2630176692;27.9150372613;0.0890105641537;-1.17224903974;2.16132959754;1.86058878412;-15.7081355627;16.9400028532;9.58377890416;-50.7419657058;27.9150372613;116.316902224;PUT_100;1;1.9331517467
S,67,3;35.6811740207;97.5815527702;2.55625192208;17.8904794203;81.4214657217;18.2154491775;6.36663641221;45.2911800552;27.7698865219;0.109152135871;-1.42343060469;2.55625192208;2.11945421041;-17.5835176532;18.2154491775;10.3966078773;-53.7138033197;27.7698865219;114.776008585;PUT_120;1;10.6669196821
S,68,3;36.1162778117;97.6581859127;2.43716826716;18.2546218935;81.9750332042;17.849320299;6.5704060334;46.1445924645;27.8277989912;0.10297963068;-1.34679746225;2.43716826716;2.04232038749;-17.0299501707;17.849320299;10.1591012024;-52.8603909104;27.8277989912;115.217284881;CALL_100;1;18.9482975255
S,69,3;34.6892915688;97.391169477;2.84723043284;17.068692762;80.1073791025;19.0511925844;5.9157588237;43.3388445558;27.5880300895;0.124585225554;-1.61381389791;2.84723043284;2.30498309376;-18.8976042724;19.0511925844;10.9530458305;-55.6661388191;27.5880300895;113.768693043;PUT_120;1;11.0297171513
S,70,3;34.1916090025;97.2868203814;3.00397001371;16.6608652421;79.4202612296;19.4700174531;5.69668717228;42.3567085062;27.4704586304;0.133101039124;-1.71816299351;3.00397001371;2.40335395369;-19.5847221454;19.4700174531;11.2401725588;-56.6482748687;27.4704586304;113.262494663;PUT_100;1;2.85999120489
S,71,3;34.4436911025;97.3404452872;2.92365420605;16.8670502792;79.770636899;19.257981453;5.8070512791;42.8543269266;27.5322178851;0.128719872397;-1.66453808772;2.92365420605;2.3530757241;-19.234346476;19.257981453;11.094073399;-56.1506564484;27.5322178851;113.51895793;CALL_120;1;6.85232050934
S,72,3;33.3748879631;97.1016729785;3.27766796594;15.9983854074;78.2517257067;20.1545722566;5.34755526333;40.7431640065;27.239143253;0.148304851168;-1.90331039645;3.27766796594;2.57279897039;-20.7532576682;20.1545722566;11.7229655013;-58.2618193684;27.239143253;112.430569812;PUT_120;-1;10.3279326067
S,73,3;34.2630609693;97.3021834364;2.98100974559;16.7192271067;79.5200641444;19.4099425748;5.72784483454;42.4977851873;27.4884249259;0.131844825864;-1.70279993849;2.98100974559;2.38900763829;-19.4849192305;19.4099425748;11.1986220411;-56.5071981876;27.4884249259;113.335202843;PUT_120;-1;10.1683488133
S,74,3;34.8329217177;97.4201537767;2.80335903272;17.1869591662;80.3022056275;18.9301952546;5.97987241124;43.6220294954;27.6186798913;0.122226869656;-1.58482959827;2.80335903272;2.27726099317;-18.7027777474;18.9301952546;10.8711709132;-55.3829538795;27.6186798913;113.914681548;PUT_100;-1;2.00626693498
S,75,3;35.3335763646;97.5173888803;2.65507293767;17.6011548028;80.9692626514;18.5082854634;6.20646899702;44.6079562427;27.7140726317;0.114338065085;-1.48759449462;2.65507293767;2.18291317826;-18.0357207236;18.5082854634;10.5892240474;-54.3970271322;27.7140726317;114.423224999;PUT_80;-1;0.0994741166244
S,76,3;34.7165763874;97.3967137182;2.838850005;17.0911399251;80.1445087158;19.0282102076;5.92790755022;43.39265014;27.5939653917;0.124133870119;-1.60826965669;2.838850005;2.29969408281;-18.8604746591;19.0282102076;10.9374583829;-55.6123332349;27.5939653917;113.796429217;CALL_100;1;20.2530008113
S,77,3;36.2480704462;97.68061702;2.40208617557;18.3653482332;82.1399945587;17.7385628221;6.63284656716;46.4026444003;27.8427324651;0.101177359911;-1.32436635496;2.40208617557;2.01945182186;-16.8649888162;17.7385628221;10.0879468308;-52.6023389746;27.8427324651;115.350879786;CALL_100;-1;15.7391034358
S,78,3;38.326920859;97.9908731186;1.90534495462;20.1370106659;84.5794558297;16.0083488751;7.66175479456;50.4371856126;27.9209695215;0.0764700118771;-1.01411025637;1.90534495462;1.68755649377;-14.4255275453;16.0083488751;9.0132972974;-48.5677977623;27.9209695215;117.454437547;CALL_120;1;7.79200462606
S,79,3;37.9242033372;97.9367446618;1.99366166007;19.7902348136;84.130307839;16.3402945221;7.45600061818;49.661705213;27.9285632654;0.080749529862;-1.06823871314;1.99366166007;1.74777768124;-14.8746755359;16.3402945221;9.21454016084;-49.3432781619;27.9285632654;117.047440507;CALL_100;1;20.1266688054
S,80,3;37.4076397639;97.8632961401;2.1123316965;19.3478829871;83.5379150754;16.7686851191;7.19659047931;48.66234424;27.9224717145;0.0865781528435;-1.14168723478;2.1123316965;1.827818051;-15.4670682995;16.7686851191;9.47752221823;-50.3426391349;27.9224717145;116.525048311;PUT_100;1;1.87351350227
S,81,3;37.109127569;97.818695497;2.18376449008;19.0935433828;83.1871313646;17.0174053046;7.04900290546;48.0826434428;27.9107427585;0.0901292909087;-1.18628787787;2.18376449008;1.87554177963;-15.8178520103;17.0174053046;9.63199797731;-50.9223399322;27.9107427585;116.222984978;PUT_80;1;0.107974890509
S,82,3;37.8991518542;97.9332885573;1.99927537553;19.7687181501;84.102002902;16.3610053815;7.44330301602;49.6133570488;27.9286801491;0.0810232422364;-1.07169481765;1.99927537553;1.75158621315;-14.902980473;16.3610053815;9.227167754;-49.3916263261;27.9286801491;117.022115312;PUT_80;-1;0.0667631516028
S,83,3;36.3968146148;97.7055086086;2.36303323423;18.4905524492;82.3246682959;17.6136599191;6.70371942326;46.6936173589;27.8581366895;0.0991798071478;-1.29947476629;2.36303323423;1.99391431649;-16.6803150791;17.6136599191;10.0080779656;-52.311366016;27.8581366895;115.501621508;PUT_120;-1;9.59774676897
S,84,3;36.8112632353;97.7725499364;2.25719229368;18.8407148384;82.8308646497;17.2663126361;6.903434379;47.5027348672;27.8929861215;0.0938125557621;-1.23243343848;2.25719229368;1.92426083384;-16.1741187252;17.2663126361;9.78797704938;-51.5022485078;27.8929861215;115.92143738;PUT_80;-1;0.085181800632
S,85,3;35.7084490949;97.5864752653;2.54863774538;17.9132418827;81.4565729501;18.1924808985;6.37930287952;45.3447395006;27.7739064281;0.108754946971;-1.41850810958;2.54863774538;2.11454440973;-17.5484104248;18.1924808985;10.3816020816;-53.6602438743;27.7739064281;114.803680848;CALL_120;1;7.03637107611
S,86,3;36.6711631895;97.7502624319;2.2924867402;18.7221330495;82.6611216497;17.3836082732;6.83555414333;47.2295001518;27.8825306846;0.095594770947;-1.25472094298;2.2924867402;1.94756130592;-16.3438617252;17.3836082732;9.86197907475;-51.7754832231;27.8825306846;115.779555118;CALL_100;1;22.3542268611
S,87,3;35.5798315941;97.5631210786;2.58472030483;17.8059799752;81.2905441752;18.3008042782;6.3196988729;45.0921084627;27.7544923792;0.110640205868;-1.44186229635;2.58472030483;2.13778526188;-17.7144391998;18.3008042782;10.4525008346;-53.9128749122;27.7544923792;114.673178088;CALL_80;1;36.7183862051
S,88,3;34.8263580113;97.4188400194;2.80535079476;17.1815490581;80.2933360763;18.9357254376;5.97693381605;43.6090912646;27.6173112169;0.122333698679;-1.58614335547;2.80535079476;2.27852142048;-18.7116472986;18.9357254376;10.8749028534;-55.3958921103;27.6173112169;113.908011013;PUT_120;-1;9.4720403853
S,89,3;36.2761365294;97.685348001;2.39467363093;18.3889535378;82.1749620827;17.7149867451;6.6461868068;46.4575695237;27.8457566099;0.100797502241;-1.31963537388;2.39467363093;2.01461118554;-16.8300212922;17.7149867451;10.0728411296;-52.5474138512;27.8457566099;115.379325727;CALL_80;1;38.3076001751
S,90,3;37.0034386308;97.8025125988;2.20956975141;19.0037236843;83.0614369461;17.1056452423;6.9971575271;47.8770409314;27.9051367755;0.0914199383468;-1.20247077611;2.20956975141;1.89270166683;-15.9435464288;17.1056452423;9.68713218462;-51.1279424435;27.9051367755;116.116005392;CALL_100;1;22.1963492632
